ID;"Active (0/1)";"Name *";"Parent category";"Root category (0/1)";Description;"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Image URL"
64;1;"+ Menaje de cocina";2;0;"Buscas ollas, caceloras, cazos o cualquier otra pieza de Menaje.En nuestra sección de Menaje / Hogar, lo tenemos todo preparado para hacer de tu cocina el lugar que siempre has deseado.Disponemos de primeras marcas en todo el menaje del hogar; su calidad garantiza además de una larga duración, reestrenarlo cada vez que lo utilices.No te pierdas el placer de cocinar con nuestras sartenes y baterías; disfruta de la comida bien hecha en las vajillas, cristalerías y juegos de té y café que tenemos para ti; hazRepostería CreativaRepostería Creativaaprovechando la sección que tenemos dedicada a los amantes de los dulces o bien organiza tu espacio como desees con los carritos de la compra y estanterías para almacenaje que puedes encontrar en nuestra web.Escurreplatos - Sartenes - Cacerolas - Repostería - Utensilios de Cocina - Cubertería - Vajillas - Porta AlimentosEscurreplatos - Sartenes - Cacerolas - Repostería - Utensilios de Cocina - Cubertería - Vajillas - Porta Alimentos";"+ Menaje de cocina";"+ Menaje de cocina";"+ Menaje de cocina";;https://ferreteria.es/media/catalog/category/productos_de_cocina.jpg
65;1;Escurreplatos;64;0;"¡Renueva tu cocina y elige entre una gran variedad de escurreplatos!En esta sección podrás escoger entre escurreplatos de acero inoxidable, tapetes escurridores de microfibra y/o escurreplatos cromados o de plástico.Todos nuestros escurreplatos son de alta calidad, fabricados por marcas como Duett, Sauvic, Curver y Filinox, entre otros...Tenemos para todos los gustos y para todos los bolsillos, así que no esperes más y...¡Dale un toque nuevo a tu cocina con estos escurreplatos por muy poco!";Escurreplatos;Escurreplatos;Escurreplatos;;https://ferreteria.es/media/catalog/category/escurreplatos.jpg
66;1;Jamoneros;64;0;"Corta tu jamón de forma cómoda y segura, con uno de nuestros jamoneros que te ofrecemos a continuación.En esta sección podrás encontrar jamoneros de madera, para los más tradicionales, jamoneros de polietileno que son más sufridos o incluso puedes escoger el jamonero de acero inoxidable, perfecto para una fácil limpieza y para un uso diario, con una duración indeterminada.Todos nuestros jamoneros son desmontables, por o tanto, podrás guardarlos en cualquier momento.¡Consigue tu jamonero para esta navidad, antes de que se agoten!";Jamoneros;Jamoneros;Jamoneros;;https://ferreteria.es/media/catalog/category/Jamonero_sobremesa_ferreteriaonline.jpg
67;1;"Portarrollos de cocina";64;0;"¡LOS MEJORES PORTARROLLOS ONLINE PARA TU COCINA!Compra online el portarrollos de cocina que mejor se adapte a tus necesidades. No lo dudes más y mantén ordenado el papel de cocina junto con el papel albal y papel de plata i córtalos de forma rápida y eficaz, sin necesidad de coger unas tijeras. Contamos con una selección de las mejores marcas: Andrea House, Bernar, Riera Internacional y Lacor.";"Portarrollos de cocina";"Portarrollos de cocina";"Portarrollos de cocina";;https://ferreteria.es/media/catalog/category/portarrollos-cocina.jpg
68;1;"Recipientes para horno";64;0;"Utilizar el horno es una buena manera de cocinar de forma eficiente y más aún si lo haces con los recipientes adecuados. Te presentamos una colección de bandejas y cacerolas de horno de las marcas Castey y BRA que destacan por su eficiencia y funcionalidad porque además de aprovechar el calor al máximo se pueden limpiar en lavavajillas.También disponemos de las bandejas tradicionales, que son todoterreno, y moldes ajustables para recetas más elaboradas, bizcochos o tartas.En caso de necesitar más información contacta con nosotros para que un profesional especializado te ayude a escoger la mejor opción para tu cocina.";"Recipientes para horno";"Recipientes para horno";"Recipientes para horno";;https://ferreteria.es/media/catalog/category/recipientes_para_horno_1.jpg
69;1;Vajillas;64;0;"¡Renueva tu vajilla y hazlo con nosotros!En este apartado podrás encontrar la vajilla ideal para vestir tu mesa, según la ocasión. Puedes elegir entre una , o una , siempre apostando por la calidad y el buen precio, como las. Los materiales de éstas pueden ser de , , , ... seleccionados para que cada uno de nuestros clientes pueda elegirla totalmente a su gusto.También sus diseños son amplios, ya que puedes encontrar desde una vajilla sin estampado, completamente lisa, otra con colores neutros y suaves, hasta otras de colores más alegres y modernas. Elígela a tu gusto y pensando en las ocasiones en las que la vas a utilizar:Puedes escoger una más práctica para diario, u otra más elegante para ocasiones especiales, como cumpleaños, navidad... Sea cual sea tu decisión, mira nuestras y elige tus  con nosotros. Acaba de vesitr y decorar tu mesa, con una bonita variedad en cubertería cuberteríacuberteríay cristalería cristaleríacristalería que hemos diseñado para ti.";Vajillas;Vajillas;Vajillas;;https://ferreteria.es/media/catalog/category/vajillas_completas.jpg
70;1;"Platos y servicio de mesa";64;0;"¡Échale un vistazo a los mejores platos, boles de desayuno, ensaladeras y fuentes!Pasa a esta sección en la que tienes la muestra más amplia de platos hondos, llanos y de postre, además de ensaladeras, fuentes, entremeseros, boles, mugs, juegos de café y desayuno o cualquier otra pieza que necesites.Si necesitas asesoramiento ponte en contacto con nosotros a través de nuestro correo electrónico info@ferreteria.es o en el 93 737 00 15; te aconsejaremos en la decoración de tu mesa.info@ferreteria.esinfo@ferreteria.es";"Platos y servicio de mesa";"Platos y servicio de mesa";"Platos y servicio de mesa";;https://ferreteria.es/media/catalog/category/platos_y_servicio_de_mesa.jpg
71;1;Platos;70;0;"¡Elige los platos que más te gusten!Si vives, solo, o tienes una vajilla que le faltan piezas y quieres completarla, échale un vistazo a este apartado.Aquí podrás encontrar una gran variedad de platos de porcelana y también platos de melamina resistentes y alegres para hacer escapadas o para los más peques.Con el surtido que tenemos podrás completar tu vajilla, haciéndola de varios colores, combinándolos con los que ya tienes.Si has pensado en cambiar y comprar una vajilla entera, entra en la sección de vajillas completas y te sorprenderás con la cantidad de modelos de distintos estilos que tenemos para cada uno de nuestros clientes.vajillas completasvajillas completas¡Renueva tus platos y hazlo con nosotros!";Platos;Platos;Platos;;https://ferreteria.es/media/catalog/category/platos_1.jpg
72;1;"Fuentes, ensaladeras y entremeseros";70;0;;"Fuentes, ensaladeras y entremeseros";"Fuentes, ensaladeras y entremeseros";"Fuentes, ensaladeras y entremeseros";;https://ferreteria.es/media/catalog/category/fuentes-ensaladeras-y-boles.jpg
73;1;"Tazas y bols desayuno";70;0;;"Tazas y bols desayuno";"Tazas y bols desayuno";"Tazas y bols desayuno";;https://ferreteria.es/media/catalog/category/platos-y-servicios-de-mesa.jpg
74;1;"Juegos para desayuno";70;0;;"Juegos para desayuno";"Juegos para desayuno";"Juegos para desayuno";;https://ferreteria.es/media/catalog/category/juegos-para-desayuno.jpg
75;1;"Juegos de café y té";70;0;;"Juegos de café y té";"Juegos de café y té";"Juegos de café y té";;https://ferreteria.es/media/catalog/category/juegos-de-cafe-y-tazas-de-te.jpg
76;1;"Cubiertos de mesa";64;0;"La elección de una buena cubertería es fundamental para degustar con el máximo placer la comida, del mismo modo que cuchillos, cucharas y tenedores aportan un toque de distinción a tu mesa.  de , ... escoge tu , nosotros te lo servimos.Y hagas la compra que hagas, cuenta con que todos los cubiertos están realizados con la máxima calidad en su fabricación, desde el principio hasta el pulido final del producto, tan importante para una buena degustación de los alimentos. No dejes de ver el nuevo apartado creado para tí, con todo lo necesario para organizar los , y/o colgar los en la pared.";"Cubiertos de mesa";"Cubiertos de mesa";"Cubiertos de mesa";;https://ferreteria.es/media/catalog/category/cuberter_a_y_utensilios.jpg
77;1;Cuchillos;76;0;"Encuentra aquí tus cuchillos de mesa de las mejores marcas del mercado, como Arcos.";Cuchillos;Cuchillos;Cuchillos;;https://ferreteria.es/media/catalog/category/cuchillos-de-mesa.jpg
78;1;Cucharas;76;0;"Renueva tus cubiertos con nosotros. Tenemos una gran variedad de cucharas de mesa perfectas para ti. Fabricadas en acero inoxidable de la mejor calidad. ¡Entra y descúbrelo!¡Entra y descúbrelo!";Cucharas;Cucharas;Cucharas;;https://ferreteria.es/media/catalog/category/cucharas.jpg
79;1;Tenedores;76;0;"Renueva tus cubiertos con nosotros. Tenemos una gran variedad de tenedores de mesa perfectao para ti. ¡Entra y descúbrelo!";Tenedores;Tenedores;Tenedores;;https://ferreteria.es/media/catalog/category/cubiertos.jpg
80;1;"Cuberterías completas";76;0;"Renueva tus cubiertos con nosotros. Tenemos las mejores cuberterías para tu mesa, fabricadas en acero inoxidable de la mejor calidad. Mantén la elegancia en tu mesa con las mejores cuberterías.";"Cuberterías completas";"Cuberterías completas";"Cuberterías completas";;https://ferreteria.es/media/catalog/category/juego-de-cubiertos-de-mesa.jpg
81;1;Aperitivos;76;0;"Renueva tus platos de aperitivo con nosotros. Tenemos una gran variedad de cubiertos para aperitivos perfectos para ti.¡Entra y descúbrelo!";Aperitivos;Aperitivos;Aperitivos;;https://ferreteria.es/media/catalog/category/vermut-degustacion_3.jpg
82;1;"Accesorios para cubiertos";76;0;"Renueva tus accesorios para los cubiertos con nosotros.Tenemos  una serie de cuberteros para cajones, bolsas para transportar cuchillos Arcos, e incluso soportes magnéticos Arcos para organizar tus cubiertos en la cocina.¡Entra y descúbrelo!";"Accesorios para cubiertos";"Accesorios para cubiertos";"Accesorios para cubiertos";;https://ferreteria.es/media/catalog/category/cubertero.jpg
83;1;"Vasos y copas";64;0;;"Vasos y copas";"Vasos y copas";"Vasos y copas";;https://ferreteria.es/media/catalog/category/vasos_y_copas.JPG
84;1;Vasos;83;0;"Renueva tus vasos y échale un vistazo a este apartado, en el que encontrarás muchísimos modelos de vasos de vidrio, decorados o lisos, a gusto del consumidor.Descubre nuestras novedades y compra vasos nuevos para tu casa, dándole un toque distinto tanto a la cocina como a tu mesa.";Vasos;Vasos;Vasos;;https://ferreteria.es/media/catalog/category/9677259.jpg
85;1;Copas;83;0;"No olvides, que todos nuestros artículos son de la mejor calidad.";Copas;Copas;Copas;;https://ferreteria.es/media/catalog/category/copas.jpg
86;1;"Posavasos y marcadores";83;0;"Encuentra tus posavasos y marcadores de vasos y copas ideales para poner tu mesa a la última y con todas las facilidades.Nuestros posavasos son de plástico, sencillos y perfectos para guardarlos en cualquier cajón.Los marcadores de vaso y copas que tenemos, son de colores y de silicona, dándole un toque de alegría a la mesa. Por último, descubre nuestra novedad para cócteles, que son los agitadores con marcadores.Estos agitadores de coctel, son de metacrilato, siendo resistentes a golpes y incluyen un marcador de silicona de colores, ideal para poner en el vaso.";"Posavasos y marcadores";"Posavasos y marcadores";"Posavasos y marcadores";;https://ferreteria.es/media/catalog/category/marcadores-y-posavasos.jpg
87;1;"Electrodomésticos de cocina";64;0;"Si eres de los que le gusta los pequeños electrodomésticos para la cocina, haciéndote tu vida más fácil, esta es tu sección.En este apartado encontrarás todo lo necesario para tener tu cocina a la última.Descubre la variedad de cafeteras eléctricas Nespresso, de robots de cocina, de freidoras e incluso yogurteras y/o cocedores al vapor eléctricos.Échale un vistazo a todos nuestros artículos que te ofrecemos y lánzate a renovar tu cocina con nosotros.";"Electrodomésticos de cocina";"Electrodomésticos de cocina";"Electrodomésticos de cocina";;https://ferreteria.es/media/catalog/category/peque_o_electrodom_stico_de_cocina.jpg
88;1;"Robots de Cocina";87;0;"Ya tenemos aquí una  gran variedad de robots de cocina, perfectos para hacer tu vida más fácil y cocinar en el menor tiempo posible.No pierdas más tiempo en la cocina y disfruta de otro mundo, gracias al robot de cocina inteligente, perfecto para poderlo programar.También tenemos para ti el robot cortador y triturador Bosch e incluso la olla eléctrica Orbegozo, para hacer tanto hervido como potajes o pasta.¡No esperes más y anímate con la tecnología!";"Robots de Cocina";"Robots de Cocina";"Robots de Cocina";;https://ferreteria.es/media/catalog/category/robot_de_cocina.jpg
89;1;"Cafeteras eléctricas";87;0;"Si eres cafetero, este es tu espacio.Encuentra online la mejor selección de cafeteras eléctricas Nespresso, Dolce Gusto, Krups, Bosch y cafeteras Minimoka.Prepara el mejor café con las mejores cafeteras eléctricas del mercado.";"Cafeteras eléctricas";"Cafeteras eléctricas";"Cafeteras eléctricas";;https://ferreteria.es/media/catalog/category/cafetera.jpg
90;1;"Batidoras de Varillas";87;0;"Descubre la cantidad de batidoras de mano y batidoras de varillas que tenemos para ti en este apartado.Te ofrecemos desde lo más esencial como una batidora Jata, sin vaso, eso si, con unos colores modernos y alegres y buena potencia para uso doméstico, hasta una batidora con complementos Braun, en la que podrás a parte de batir, podrás triturar, cortar y amasar.Compara modelos, potencias y marcas y elige la que más se adecúe a lo que necesitas.Como siempre, todos nuestros electrodomésticos tienen 2 años de garantía, simplemente guardando la factura que entregamos en el envío.¡Modernízate y haz tu vida en la cocina más fácil!";"Batidoras de Varillas";"Batidoras de Varillas";"Batidoras de Varillas";;https://ferreteria.es/media/catalog/category/batidora.jpg
91;1;"Batidoras de Vaso";87;0;;"Batidoras de Vaso";"Batidoras de Vaso";"Batidoras de Vaso";;https://ferreteria.es/media/catalog/category/batidora_de_vaso.jpg
92;1;Freidoras;87;0;"Encuentra tu freidora con nosotros.En este apartado te ofrecemos varias freidoras de diferentes tamaños, según los comensales que sean en casa.Tenemos desde freidoras pequeñas de 1 litro para la persona que vive sola o no la utiliza mucho, hasta freidora de 3 litros, para casas con peques o personas que coman muchos alimentos fritos.Todas son muy fáciles de limpiar, con cestilla extraíble y en acero inoxidable.¡Renueva tus electrodomésticos y hazlo con nosotros!";Freidoras;Freidoras;Freidoras;;https://ferreteria.es/media/catalog/category/freidora.jpg
93;1;"Específicos (Panificadora, Yogurtera...)";87;0;"Encuentra lo que buscas en este apartado, de electrodomésticos más específicos.Aquí podrás encontrar desde yogurteras, máquinas de muffins, de lolli pops, máquinas de repostería, hasta licuadoras y/o panificadoras eléctricas, para que te hagas tú mism@ el pan.Toda esta colección de electrodomésticos está fabricada con las mejores marcas del mercado como la panificadora Moulinex y/o la yogurtera Tefal.¡Descubre el mundo de la cocina fácil!";"Específicos (Panificadora, Yogurtera...)";"Específicos (Panificadora, Yogurtera...)";"Específicos (Panificadora, Yogurtera...)";;https://ferreteria.es/media/catalog/category/especificos_1.jpg
94;1;"Exprimidores y licuadoras";87;0;"Renueva tu viejo exprimidor o licuadora y hazlo con nosotros.En este apartado podrás encontrar licuadoras y varios exprimidores, de diferentes potencias y diseños. Échale un vistazo a la novedad del exprimidor Lacor con brazo de 120W, perfecto para uso doméstico incluso también para pequeños locales como cafeterías y/o bares.¡No te quedes sin el tuyo y cómpralo!";"Exprimidores y licuadoras";"Exprimidores y licuadoras";"Exprimidores y licuadoras";;https://ferreteria.es/media/catalog/category/exprimidores.jpg
95;1;"Balanzas de Cocina";87;0;"¡Hazte con una de nuestras balanzas de cocina!Ya tenemos aquí una gran variedad de balanzas de cocina digitales y de aguja, ideales para aquellas personas que vayan a empezar dietas y tengan que medir con precisión los alimentos.Desde ferreteria.es, recomendamos como balanza de precisión las digitales, ya que cogen el peso exacto restando automáticamente el peso del recipiente (tara).Escoge alguna balanza alegre o colorida y dale un toque de color a tu cocina.";"Balanzas de Cocina";"Balanzas de Cocina";"Balanzas de Cocina";;https://ferreteria.es/media/catalog/category/balanza_cocina.jpg
96;1;"Foundues y Raclettes";87;0;"Descubre nuestras fuentes de chocolate para los más golosos, nuestra raclettes para poder cocinar en la plancha mientras los aliemntos se deshacen en los recipientes inferiores y nuestras fondues, ideales para deshacer queso y comerlo con carne o con lo que más te guste.Tenemos varias medidas y fabricantes, a gusto del consumidor.¡Entra e infórmate!";"Foundues y Raclettes";"Foundues y Raclettes";"Foundues y Raclettes";;https://ferreteria.es/media/catalog/category/foundue.jpg
97;1;"Planchas eléctricas";87;0;"Échale un vistazo nuestras planchas eléctricas.Estas planchas eléctricas llevan una bandeja extraíble recogegrasa.Su plancha es antiadherente, cocinando de manera rápida y cómoda.Su limpieza diaria es, simplemente, pasando una servilleta una vez se haya acabado de cocinar.¡Entra y descúbrelas!";"Planchas eléctricas";"Planchas eléctricas";"Planchas eléctricas";;https://ferreteria.es/media/catalog/category/plancha_asar_ecol_gica_Jata_ferreteria.es.jpg
98;1;"Creperas y planchas eléctricas";87;0;"Sorpréndete con la crepera eléctrica de Princess, que te permitirá hacer creps en tiempo record y durante mucho tiempo, gracias a su material antiadherente de larga duración.También puedes encontrar planchas eléctricas para hacer carne o pescado a la plancha, con, por supuesto, un recubrimiento de antiadherente.¡Cocina en casa, con todas las comodidades posibles!";"Creperas y planchas eléctricas";"Creperas y planchas eléctricas";"Creperas y planchas eléctricas";;https://ferreteria.es/media/catalog/category/crepera_royal_princess_ferreteria.es.jpg
99;1;"Microondas - Horno";87;0;"Renueva tu viejo microondas, con la mejor calidad al mejor precio con nosotros.En este apartado encontrarás una amplia gama de microondas y hornos microondas para tu cocina, de diferentes medidas y materiales.Escoge el que mejor se adapta a tu espacio y renueva tu cocina con muy poco.";"Microondas - Horno";"Microondas - Horno";"Microondas - Horno";;https://ferreteria.es/media/catalog/category/microondas.jpg
100;1;"Tostadoras - Sandwicheras";87;0;"Tuesta tu pan o haz tus sandwiches con las mejores sandwicheras y tostadoras.Tenemos una amplia colección de tostadoras, como la tostadora Moulinex de toda la vida o las tostadoras Taurus Planet, de una rejilla o de dos, a gusto del consumidor.Si te gusta hacerte tus sandwiches, échale unvistazo a nuestras sanwicheras algunas con placas extraíbles, haciéndose mucho más fácil su lavado.¡Entra y compra!";"Tostadoras - Sandwicheras";"Tostadoras - Sandwicheras";"Tostadoras - Sandwicheras";;https://ferreteria.es/media/catalog/category/tostadores.jpg
101;1;"Hervidores y Teteras";87;0;"Escoge tu hervidor de agua eléctrico, perfecto para el trabajo, calentándose de forma rápida y manteniendo su calor.Estos hervidores pueden ser de acero inoxidable y/o plástico libre de BPA.Su resistencia es segura y no da ningún tipo de problemas.¡Bebe siempre tu café o infusión calentita gracias a tu hervidor eléctrico!";"Hervidores y Teteras";"Hervidores y Teteras";"Hervidores y Teteras";;https://ferreteria.es/media/catalog/category/hervidor.jpg
102;1;Cortafiambres;87;0;"Si estás buscando un cortafiambres cómodo práctico y para uso diario, aquí te ofrecemos el cortafiambres plegable Ufesa.Ideal para espacios pequeños, fácil de limpiar y utilizar.¡Prueba los electrodomésticos que te ofrece ferreteria.es!";Cortafiambres;Cortafiambres;Cortafiambres;;https://ferreteria.es/media/catalog/category/cortafiambres.jpg
103;1;"Picadoras y Embutidoras";87;0;"Si eres de los que le gusta la cocina, y cocinar para ti es un modo de quitarte el estrés y relajarte, en este apartado te ofrecemos una seri de picadoras eléctricas, perfectas para hacerte más fácil las tareas.Tenemos para ti desde la moderna picadora Mini Rusell, con un diseño original, de tamaño pequeño y cuco, hasta la tradicional picadora Moulinex, pudiendo cortar y picar los alimentos de la forma más sencilla, con la mejor calidad.No te lo pienses más y haz tus croquetas, canelones, incluso corta tus hortalizas para hacer una ensalada, de manera rápida y cómoda, con las ventajas que te ofrece ferreteria.es y nuestras picadoras.";"Picadoras y Embutidoras";"Picadoras y Embutidoras";"Picadoras y Embutidoras";;https://ferreteria.es/media/catalog/category/picadoras_y_embutidoras.jpg
104;1;Cocedores;87;0;"Descubre nuestros cocedores eléctricos, perfectos para hacerte una vida más fácil, para las personas que no tiene tiempo a cocinar o que simplemente, quieren ahorrar tiempo en su vida.Te ofrecemos la olla eléctrica para cocer arroz Taurus, que tal y como su propio nombre indica, cocerás tu arroz, en muy pocos minutos dejándolo perfecto, sin que se pase.Tambien tenemos para las personas que les gusta la comida sana o quieren empezar a cuidarse, los cocedores al vapor Orbegozo, con 2 y 3 plantas, haciendo el alimento también muy rápido y a la vez conservando todo el sabor sin una pizca de grasa.¡Pruébalo y no te arrepentirás!";Cocedores;Cocedores;Cocedores;;https://ferreteria.es/media/catalog/category/cocedero_vapor_orbegozo_co_4010.jpg
105;1;"Campanas Extractoras";87;0;"Si estás intresado en cambiar tu campana o necesitas los filtros de recambio para la campana, este es tu espacio.Te ofrecemos varios modelos de campanas extractoras Cata en acero inoxidable, para mayor durabilidad.También, como no, tenemos los filtros de espuma o de papel universales para la extractora. Debido a la gran medida que tienen los filtros ,se pueden utilizar para cualquier tipo de campana estandar, simplemente cortándola ala medida del extractor.¡Cuida tus electrodomésticos y hazlo con nosotros!";"Campanas Extractoras";"Campanas Extractoras";"Campanas Extractoras";;https://ferreteria.es/media/catalog/category/campana-extractora-y-filtros.jpg
106;1;"Fiambreras y porta alimentos";64;0;"Comer fuera de casa no tiene por qué ser sinónimo de monotonía. Por este motivo hemos preparado la gama más amplia de fiambreras y porta-alimentos que te permitirán comer sano, variado y de forma segura sin que afecte a tu bolsillo.Disponemos de modelos y diseños tanto para niños como para adultos que comen en el colegio, la universidad, la oficina o cualquier otro lugar de trabajo.En la sección de Porta-Alimentos tienes la muestra más variada de bolsas, contenedores y estuches porta-alimentos así como portabocadillos para que cuando comas fuera de casa tus alimentos estén en las mejores condiciones.Porta-AlimentosCompra la fiambrera que más se adapta a tu forma de vida, sea de vidrio, térmica, hermética, rígida o flexible.";"Fiambreras y porta alimentos";"Fiambreras y porta alimentos";"Fiambreras y porta alimentos";;https://ferreteria.es/media/catalog/category/fiambreras_y_portalimentos.jpg
107;1;"Porta alimentos y botellas";106;0;"Estamos cansados de comer fuera de casa, por el dinero que nos gastamos y por la alimentación poco sana que eso conlleva.En este apartado te ofrecemos todo lo necesario, para que puedas comer en tu trabajo, de forma cómoda y con todos los complementos suficientes.Tenemos para ti, una gran gama de porta alimentos y fiambreras, para todos y cada uno de nuestros clientes: Más grandes, más pequeñas, con un diseño más moderno, más serio...También puedes encontrar portabocadillos para los más peques e incluso bolsas a juego para que se las lleven al cole.No lo pienses más y ya que comes fuera de casa, hazlo de forma cómoda.";"Porta alimentos y botellas";"Porta alimentos y botellas";"Porta alimentos y botellas";;https://ferreteria.es/media/catalog/category/porta-alimentos.jpg
108;1;Fiambreras;106;0;"¡Renueva tus fiambreras con la mejor calidad!portalimentos portalimentos";Fiambreras;Fiambreras;Fiambreras;;https://ferreteria.es/media/catalog/category/fiambreras.jpg
109;1;"Fiambreras de cristal";106;0;"A mucha gente no le gustan las fiambreras de plástico, aunque estén libres de BPA y sean totalmente seguras.Si eres una de esas personas, no te puedes perder este apartado centrado en las fiambreras de cristal o de vidrio, totalmente aptas para el microondas y lavavajillas.Tenemos una gran variedad de medidas, para que puedas escoger la que mejor te convenga.¡Échale un vistazo y renueva tus fiambreras!";"Fiambreras de cristal";"Fiambreras de cristal";"Fiambreras de cristal";;https://ferreteria.es/media/catalog/category/fiambreras_de_cristal.jpg
110;1;"Complementos para porta alimentos";106;0;"Hemos diseñado para ti, una categoría en la que podrás escoger entre una amplia gama de cubiertos para llevar, ya sean de plástico o metal.También te ofrecemos kits de condimentos, en los que incluye la aceitera, la vinagrera, la sal y la pimienta, todo ideado para llevar con tu portalimentos para pasar el día fuera.Aquí te encontrarás lo necesario para darle sabor a tu comida y comer de la forma más cómoda, como en casa.";"Complementos para porta alimentos";"Complementos para porta alimentos";"Complementos para porta alimentos";;https://ferreteria.es/media/catalog/category/set-cubiertos-picnic.jpg
111;1;"Bolsas de envasado";106;0;"Consigue tus bolsas para la máquina de envasar al vacío en este apartado diseñado para ti.Tenemos varias medidas de bolsas, todas hechas de la mejor calidad y elaboradas exclusivamente para las máquinas de envasado.Estos rollos de plástico para hacer al vacío son resistentes y perfectos para poder meter en el congelador.";"Bolsas de envasado";"Bolsas de envasado";"Bolsas de envasado";;https://ferreteria.es/media/catalog/category/bolsa-vacio.jpg
112;1;"Botellas y fundas";106;0;"Encuentra tu botella de plástico o de aluminio perfecta para poder pasar el dia fuera, ya sea de picnic, para llevártela al trabajo o incluso para hacer deporte.Todas las botellas de plástico que te ofrecemos están libres de BPA.Las botellas de aluminio son perfectas para aguantar más la temperatura del líquido interior durante unas horas.Échale un vistazo también a las botellas con funda de neopreno de la marca Iris y escoge la que más te guste.";"Botellas y fundas";"Botellas y fundas";"Botellas y fundas";;https://ferreteria.es/media/catalog/category/botella-sport.jpg
113;1;"Fondues y raclettes";64;0;;"Fondues y raclettes";"Fondues y raclettes";"Fondues y raclettes";;https://ferreteria.es/media/catalog/category/foundues_y_raclettes.jpg
114;1;"Paelleros de gas";64;0;"Los paelleros de gas son imprescindibles si, por ejemplo, tienes una gran reunión familiar o de amigos y necesitas utilizar una paellera grande que no cabe en tu cocina. Aunque se suelen utilizar para hacer paella, se pueden poner encima otro tipo de recipientes e incluso hacer hervidos al baño María.Sus anillos de fuego regulables son muy prácticos para controlar en todo momento la intensidad de la cocción. Nuestros modelos se pueden utilizar con gas butano y propano.El complemento ideal son los soportes para paelleros que se pueden usar a su altura normal, para que cocinar no suponga esfuerzo ni te tengas que doblar, y también se le pueden quitar las patas y emplearlo sobre una superficie. ";"Paelleros de gas";"Paelleros de gas";"Paelleros de gas";;https://ferreteria.es/media/catalog/category/paelleros_de_gas.jpg
115;1;"Cafeteras y molinillos";64;0;;"Cafeteras y molinillos";"Cafeteras y molinillos";"Cafeteras y molinillos";;https://ferreteria.es/media/catalog/category/cafeteras_y_molinillos.jpg
116;1;"Cafeteras tradicionales y teteras";115;0;"Si eres de los que les gusta el café y lo necesitas para activarte cada mañana, aquí tienes tu sección prefereida.Este apartado consta de una gran variedad de cafeteras de aluminio, cafeteras de acero inoxidable e incluso de teteras de hierro.Trabajamos con marcas tradicionales y prestigiosas como Oroley y Bra, las cuáles nos aseguran un buen rendimiento de nuestra cafetera y una larga vida.Las cafeteras de aluminio, están diseñadas para cocina de gas y/o vitrocerámica y las cafeteras inoxidables, son para cualquier tipo de cocina, incluída la inducción.Así que no esperes más para cambiarte tu vieja cafetera y... ¡Hazlo con nosotros de forma segura y rápida!.";"Cafeteras tradicionales y teteras";"Cafeteras tradicionales y teteras";"Cafeteras tradicionales y teteras";;https://ferreteria.es/media/catalog/category/cafetera_1.jpg
117;1;"Embudos, filtros y recambios";115;0;"Si no quieres tirar tu cafetera Oroley y necesitas algún recambio para que te funciones como el primer día, aqui tenemos todo lo que buscas.En este apartado te encontrarás juntas para cafetera Oroley de silicona. Éstas al ser de silicona, son mucho más resistentes al calor y tienen mucha más durabilidad.También tenemos platillos para cafeteras de todas las medidas y embudos para todas y cada una de tus cafeteras de aluminio.Para que te dejes la cafetera intacta, tenemos las dichosas asas, que se nos queman al ponerlas al fuego y los pomos de la tapa de la cafetera.Por último, ofrecemos como novedad, las carátulas para la cafetera eléctrica Tassimo, diseñadas con colores alegres para decorar tu cocina.¡Mantén tu cafetera como nueva por muy poco, con nuestros recambios!";"Embudos, filtros y recambios";"Embudos, filtros y recambios";"Embudos, filtros y recambios";;https://ferreteria.es/media/catalog/category/junta-cafetera-oroley.jpg
118;1;Molinillos;115;0;"En este apartado puedes encontrar una gran variedad de molinillos de cocina para tu día a día.Si te gusta comprar el café en grano, hazlo y muélelo con nuestros molinillos eléctricos para café.También te ofrecemos molinillos eléctricos y manuales para especies, perfectos, para comprar tus semillas y poderlo moler al momento, quedándote así con todo el sabor de la especie.Por último, como no podía ser de otra forma, tienes a tu disposición nuestro molinillo acrílico para sal, ideal, para comprarla en escamas, consiguiendo más nutrientes y calidad.Ya sabes, no salgas de aquí sin echarle un vistazo a nuestros molinillos de cocina y renuévate.";Molinillos;Molinillos;Molinillos;;https://ferreteria.es/media/catalog/category/molinillo.jpg
